No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
13513,WISEA J065920.06-560706.7,104.83362,-56.11854,IrS,92936.0,0.31,PUN,,12.305,1,0,12,2,1,0,0
13521,[FBC2017] J065920.2-555803.1,104.83417,-55.96753,G,95934.0,0.32,PUN,,7.261,1,0,0,1,1,0,0
13531,WISEA J065920.33-555708.6,104.83475,-55.95241,IrS,89938.0,0.3,PUN,,7.22,1,0,18,3,1,0,0
13543,WISEA J065920.63-555422.8,104.83596,-55.90636,IrS,95934.0,0.32,PUN,,7.761,1,0,22,3,1,0,0
13548,[FBC2017] J065920.7-560006.7,104.83625,-56.00186,G,83942.0,0.28,PUN,,7.862,1,0,0,1,1,0,0
13579,SSTSL2 J065921.21-555554.8,104.83838,-55.9319,IrS,98932.0,0.33,PUN,,7.441,1,0,8,2,1,0,0
13584,WISEA J065921.24-554629.7,104.83858,-55.77486,IrS,95934.0,0.32,PUN,,12.923,1,0,16,3,1,0,0
13590,[FBC2017] J065921.3-560820.1,104.83875,-56.13892,G,77946.0,0.26,PUN,,13.41,1,0,0,1,1,0,0
13613,SSTSL2 J065921.52-555535.2,104.83971,-55.92646,IrS,92936.0,0.31,PUN,,7.544,1,0,8,2,1,0,0
13638,[FBC2017] J065921.9-560939.4,104.84125,-56.16094,G,92936.0,0.31,PUN,,14.576,1,0,0,1,1,0,0
13645,SSTSL2 J065922.01-554854.9,104.84171,-55.81526,IrS,83942.0,0.28,PUN,,11.086,1,0,4,2,1,0,0
13665,[FBC2017] J065922.3-561016.1,104.84292,-56.17114,G,104927.0,0.35,PUN,,15.133,1,0,0,1,1,0,0
13676,WISEA J065922.40-555652.4,104.84335,-55.9479,IrS,92936.0,0.31,PUN,,7.513,1,0,12,2,1,0,0
13677,WISEA J065922.40-555722.1,104.84336,-55.95616,IrS,86940.0,0.29,PUN,,7.514,1,0,12,2,1,0,0
13682,WISEA J065922.45-554416.2,104.84358,-55.73785,IrS,89938.0,0.3,PUN,,14.888,1,0,14,3,1,0,0
13683,WISEA J065922.46-555440.5,104.84361,-55.91125,IrS,89938.0,0.3,PUN,,7.906,1,0,20,3,1,0,0
13692,WISEA J065922.51-554353.6,104.8438,-55.73158,IrS,86940.0,0.29,PUN,,15.217,1,0,16,3,1,0,0
13722,SSTSL2 J065923.07-554654.2,104.84616,-55.78174,IrS,92936.0,0.31,PUN,,12.737,1,0,4,2,1,0,0
13734,WISEA J065923.21-560218.8,104.84673,-56.03858,IrS,86940.0,0.29,PUN,,9.223,1,0,12,2,1,0,0
13751,SSTSL2 J065923.58-554823.6,104.84826,-55.80656,IrS,95934.0,0.32,PUN,,11.623,1,0,4,2,1,0,0
13766,[FBC2017] J065923.8-555538.0,104.84917,-55.92722,G,101929.0,0.34,PUN,,7.847,1,0,0,1,1,0,0
13770,WISEA J065923.85-555452.2,104.84941,-55.91451,IrS,92936.0,0.31,PUN,,8.035,1,0,12,2,1,0,0
13789,[FBC2017] J065924.1-560404.7,104.85042,-56.06797,G,113921.0,0.38,PUN,,10.411,1,0,0,1,1,0,0
13797,WISEA J065924.23-560120.2,104.85097,-56.02229,IrS,113921.0,0.38,PUN,,8.835,1,0,12,2,1,0,0
13814,[FBC2017] J065924.4-560326.1,104.85167,-56.05725,G,86940.0,0.29,PUN,,10.025,1,0,0,1,1,0,0
13835,WISEA J065924.76-560844.9,104.85317,-56.14583,IrS,89938.0,0.3,PUN,,14.023,1,0,12,2,1,0,0
13854,SSTSL2 J065924.99-555615.2,104.85416,-55.93756,IrS,83942.0,0.28,PUN,,7.92,1,0,4,2,1,0,0
13882,WISEA J065925.29-554753.0,104.85539,-55.79806,IrS,89938.0,0.3,PUN,,12.165,1,0,14,3,1,0,0
13910,SSTSL2 J065925.72-555632.6,104.8572,-55.9424,IrS,89938.0,0.3,PUN,,7.996,1,0,2,2,1,0,0
13919,[FBC2017] J065925.8-560127.7,104.8575,-56.02436,G,98932.0,0.33,PUN,,9.087,1,0,0,1,1,0,0
13958,[FBC2017] J065926.5-560216.8,104.86042,-56.038,G,116919.0,0.39,PUN,,9.587,1,0,0,1,1,0,0
13969,SSTSL2 J065926.61-554531.3,104.86088,-55.7587,IrS,74948.0,0.25,PUN,,14.149,1,0,4,2,1,0,0
13975,[FBC2017] J065926.7-561025.3,104.86125,-56.17369,G,86940.0,0.29,PUN,,15.576,1,0,0,1,1,0,0
13987,WISEA J065926.94-560527.8,104.86228,-56.09107,IrS,104927.0,0.35,PUN,,11.658,1,0,12,2,1,0,0
13991,WISEA J065926.99-554758.1,104.86249,-55.7995,IrS,89938.0,0.3,PUN,,12.258,1,0,14,3,1,0,0
13999,WISEA J065927.08-554925.2,104.86285,-55.82369,IrS,80944.0,0.27,PUN,,11.224,1,0,16,3,1,0,0
14002,[FBC2017] J065927.1-560728.3,104.86292,-56.12453,G,110923.0,0.37,PUN,,13.182,1,0,0,1,1,0,0
14003,[FBC2017] J065927.1-555431.0,104.86292,-55.90861,G,95934.0,0.32,PUN,,8.573,1,0,0,1,1,0,0
14016,WISEA J065927.39-554526.8,104.86415,-55.75745,IrS,83942.0,0.28,PUN,,14.273,1,0,14,3,1,0,0
14026,[FBC2017] J065927.6-555906.4,104.865,-55.98511,G,77946.0,0.26,PUN,,8.472,1,0,0,1,1,0,0
14036,WISEA J065927.73-555438.9,104.86557,-55.91093,IrS,87270.0,0.2911,SUN,,8.617,1,0,14,3,1,0,0
14043,SSTSL2 J065927.88-554829.4,104.86617,-55.80818,IrS,95934.0,0.32,PUN,,11.96,1,0,2,2,1,0,0
14046,WISEA J065927.93-560401.8,104.86638,-56.06717,IrS,107925.0,0.36,PUN,,10.784,1,0,12,2,1,0,0
14048,WISEA J065928.02-555939.8,104.86677,-55.99441,IrS,91497.0,0.3052,SUN,,8.676,1,0,12,2,1,0,0
14076,SSTSL2 J065928.63-554727.7,104.86929,-55.79103,IrS,95934.0,0.32,PUN,,12.791,1,0,4,2,1,0,0
14084,WISEA J065928.78-560924.3,104.86992,-56.15676,IrS,74948.0,0.25,PUN,,14.88,1,0,12,2,1,0,0
14100,[FBC2017] J065929.1-560534.4,104.87125,-56.09289,G,98932.0,0.33,PUN,,11.946,1,0,0,1,1,0,0
14104,SSTSL2 J065929.19-554752.0,104.87164,-55.7978,IrS,116919.0,0.39,PUN,,12.54,1,0,2,2,1,0,0
14112,WISEA J065929.29-555731.4,104.87208,-55.95873,IrS,86940.0,0.29,PUN,,8.484,1,0,12,2,1,0,0
14130,[FBC2017] J065929.7-555836.8,104.87375,-55.97689,G,88709.0,0.2959,SUN,,8.659,1,0,0,1,1,0,0
14155,WISEA J065930.18-560603.9,104.87576,-56.10111,IrS,92936.0,0.31,PUN,,12.404,1,0,12,2,1,0,0
14166,WISEA J065930.35-555834.6,104.87649,-55.9763,IrS,86940.0,0.29,PUN,,8.744,1,0,12,2,1,0,0
14186,SSTSL2 J065930.71-554354.2,104.87798,-55.73175,IrS,98932.0,0.33,PUN,,15.812,1,0,4,2,1,0,0
14187,WISEA J065930.72-560954.8,104.87801,-56.16523,IrS,89938.0,0.3,PUN,,15.452,1,0,12,2,1,0,0
14207,[FBC2017] J065931.1-560357.6,104.87958,-56.066,G,92936.0,0.31,PUN,,11.084,1,0,0,1,1,0,0
14208,WISEA J065931.10-555746.3,104.87959,-55.96287,IrS,80944.0,0.27,PUN,,8.75,1,0,12,2,1,0,0
14210,SSTSL2 J065931.12-555635.1,104.87969,-55.9431,IrS,86940.0,0.29,PUN,,8.747,1,0,4,2,1,0,0
14213,WISEA J065931.19-555653.1,104.87997,-55.94811,IrS,86940.0,0.29,PUN,,8.743,1,0,12,2,1,0,0
14214,[FBC2017] J065931.2-555252.2,104.88,-55.88117,G,86940.0,0.29,PUN,,9.722,1,0,0,1,1,0,0
14219,SSTSL2 J065931.30-554546.8,104.88043,-55.76302,IrS,104927.0,0.35,PUN,,14.33,1,0,4,2,1,0,0
14229,[FBC2017] J065931.4-560100.3,104.88083,-56.01675,G,89938.0,0.3,PUN,,9.588,1,0,0,1,1,0,0
14239,WISEA J065931.67-554820.5,104.88197,-55.80571,IrS,74948.0,0.25,PUN,,12.438,1,0,12,2,1,0,0
14240,[FBC2017] J065931.7-560515.3,104.88208,-56.08758,G,104927.0,0.35,PUN,,11.987,1,0,0,1,1,0,0
14242,WISEA J065931.75-560842.3,104.88232,-56.1451,IrS,110923.0,0.37,PUN,,14.555,1,0,12,2,1,0,0
14249,WISEA J065931.88-560802.8,104.88286,-56.13412,IrS,86940.0,0.29,PUN,,14.048,1,0,12,2,1,0,0
14259,WISEA J065932.15-560415.2,104.88397,-56.0709,IrS,89938.0,0.3,PUN,,11.382,1,0,12,2,1,0,0
14283,WISEA J065932.55-554833.6,104.88577,-55.80942,IrS,80944.0,0.27,PUN,,12.374,1,0,14,3,1,0,0
14287,WISEA J065932.70-555716.8,104.88627,-55.95467,IrS,95934.0,0.32,PUN,,8.952,1,0,12,2,1,0,0
14303,SSTSL2 J065932.99-555439.3,104.88746,-55.91092,IrS,98932.0,0.33,PUN,,9.325,1,0,2,2,1,0,0
14313,SSTSL2 J065933.21-554450.4,104.88841,-55.74735,IrS,92936.0,0.31,PUN,,15.244,1,0,4,2,1,0,0
14342,[FBC2017] J065933.8-560019.0,104.89083,-56.00528,G,95934.0,0.32,PUN,,9.647,1,0,0,1,1,0,0
14345,[FBC2017] J065934.0-560015.7,104.89167,-56.00436,G,77946.0,0.26,PUN,,9.655,1,0,0,1,1,0,0
14349,WISEA J065934.05-554932.0,104.89189,-55.82558,IrS,89938.0,0.3,PUN,,11.883,1,0,12,2,1,0,0
14357,WISEA J065934.26-555059.9,104.89276,-55.84999,IrS,89938.0,0.3,PUN,,11.029,1,0,12,2,1,0,0
14358,[FBC2017] J065934.3-560938.2,104.89292,-56.16061,G,80944.0,0.27,PUN,,15.513,1,0,0,1,1,0,0
14359,[FBC2017] J065934.3-560831.5,104.89292,-56.14208,G,77946.0,0.26,PUN,,14.631,1,0,0,1,1,0,0
14360,[FBC2017] J065934.3-560520.1,104.89292,-56.08892,G,101929.0,0.34,PUN,,12.31,1,0,0,1,1,0,0
14365,[FBC2017] J065934.4-560515.4,104.89333,-56.08761,G,98932.0,0.33,PUN,,12.268,1,0,0,1,1,0,0
14371,WISEA J065934.59-560608.8,104.89414,-56.10246,IrS,91137.0,0.304,SUN,,12.895,1,0,12,2,1,0,0
14375,[FBC2017] J065934.7-555640.2,104.89458,-55.9445,G,98932.0,0.33,PUN,,9.242,1,0,0,1,1,0,0
14376,[FBC2017] J065934.7-554530.7,104.89458,-55.75853,G,74948.0,0.25,PUN,,14.837,1,0,0,1,1,0,0
14378,[FBC2017] J065934.8-560305.5,104.895,-56.05153,G,68952.0,0.23,PUN,,11.001,1,0,0,1,1,0,0
14381,WISEA J065934.87-560021.1,104.89533,-56.00589,IrS,89938.0,0.3,PUN,,9.801,1,0,12,2,1,0,0
14382,WISEA J065934.87-554718.5,104.89533,-55.78849,IrS,92936.0,0.31,PUN,,13.493,1,0,12,2,1,0,0
14388,[FBC2017] J065935.1-560204.0,104.89625,-56.03444,G,98932.0,0.33,PUN,,10.518,1,0,0,1,1,0,0
14394,[FBC2017] J065935.2-560849.6,104.89667,-56.14711,G,77946.0,0.26,PUN,,14.945,1,0,0,1,1,0,0
14397,[FBC2017] J065935.4-554752.7,104.8975,-55.79797,G,110923.0,0.37,PUN,,13.137,1,0,0,1,1,0,0
14398,WISEA J065935.42-555512.0,104.8976,-55.92003,IrS,98932.0,0.33,PUN,,9.529,1,0,12,2,1,0,0
14402,[FBC2017] J065935.5-555923.7,104.89792,-55.98992,G,98932.0,0.33,PUN,,9.613,1,0,0,1,1,0,0
14403,[FBC2017] J065935.5-555002.3,104.89792,-55.83397,G,95934.0,0.32,PUN,,11.728,1,0,0,1,1,0,0
14412,WISEA J065935.93-560539.0,104.89975,-56.09418,IrS,98932.0,0.33,PUN,,12.691,1,0,12,2,1,0,0
14415,WISEA J065936.05-555618.4,104.90022,-55.93845,IrS,92936.0,0.31,PUN,,9.456,1,0,12,2,1,0,0
14419,WISEA J065936.08-560720.2,104.90037,-56.12229,IrS,65954.0,0.22,PUN,,13.894,1,0,12,2,1,0,0
14422,[FBC2017] J065936.2-555056.2,104.90083,-55.84894,G,74948.0,0.25,PUN,,11.29,1,0,0,1,1,0,0
14430,[FBC2017] J065936.3-555937.8,104.90125,-55.99383,G,80944.0,0.27,PUN,,9.78,1,0,0,1,1,0,0
14431,WISEA J065936.30-561000.5,104.90128,-56.16682,IrS,107925.0,0.36,PUN,,15.978,1,0,12,2,1,0,0
14448,WISEA J065936.83-560453.3,104.90349,-56.0815,IrS,89938.0,0.3,PUN,,12.29,1,0,12,2,1,0,0
14450,WISEA J065936.88-554432.6,104.9037,-55.7424,IrS,98932.0,0.33,PUN,,15.79,1,0,12,2,1,0,0
14453,WISEA J065937.04-560924.3,104.90437,-56.15676,IrS,107925.0,0.36,PUN,,15.559,1,0,12,2,1,0,0
14462,WISEA J065937.28-555241.7,104.90535,-55.87826,IrS,89938.0,0.3,PUN,,10.567,1,0,12,2,1,0,0
14473,[FBC2017] J065937.8-560521.0,104.9075,-56.08917,G,92936.0,0.31,PUN,,12.687,1,0,0,1,1,0,0
14475,WISEA J065937.83-560319.2,104.90763,-56.05535,IrS,98932.0,0.33,PUN,,11.481,1,0,12,2,1,0,0
14476,WISEA J065937.90-554933.8,104.90794,-55.82607,IrS,89938.0,0.3,PUN,,12.285,1,0,12,2,1,0,0
14477,[FBC2017] J065938.0-555720.0,104.90833,-55.95556,G,77946.0,0.26,PUN,,9.694,1,0,0,1,1,0,0
14478,[FBC2017] J065938.0-555232.5,104.90833,-55.87569,G,101929.0,0.34,PUN,,10.723,1,0,0,1,1,0,0
14486,WISEA J065938.33-560051.1,104.90972,-56.01421,IrS,110923.0,0.37,PUN,,10.426,1,0,12,2,1,0,0
14492,WISEA J065938.41-555916.2,104.91005,-55.98784,IrS,83942.0,0.28,PUN,,9.982,1,0,12,2,1,0,0
14496,WISEA J065938.53-555035.0,104.91056,-55.84307,IrS,86940.0,0.29,PUN,,11.758,1,0,14,3,1,0,0
14500,WISEA J065938.67-560629.1,104.91116,-56.10811,IrS,98932.0,0.33,PUN,,13.54,1,0,12,2,1,0,0
14503,WISEA J065938.78-554844.8,104.91158,-55.81246,IrS,95934.0,0.32,PUN,,12.897,1,0,12,2,1,0,0
14505,[FBC2017] J065938.8-560727.8,104.91167,-56.12439,G,89938.0,0.3,PUN,,14.244,1,0,0,1,1,0,0
14510,WISEA J065939.11-560512.0,104.91299,-56.08668,IrS,89938.0,0.3,PUN,,12.733,1,0,12,2,1,0,0
14526,[FBC2017] J065939.9-554900.4,104.91625,-55.81678,G,110923.0,0.37,PUN,,12.852,1,0,0,1,1,0,0
14532,[FBC2017] J065940.1-554443.1,104.91708,-55.74531,G,98932.0,0.33,PUN,,15.931,1,0,0,1,1,0,0
14536,WISEA J065940.21-560112.2,104.91756,-56.02008,IrS,88469.0,0.2951,SUN,,10.8,1,0,12,2,1,0,0
14539,[FBC2017] J065940.3-555303.7,104.91792,-55.88436,G,95934.0,0.32,PUN,,10.81,1,0,0,1,1,0,0
14540,WISEA J065940.30-555944.0,104.91794,-55.99557,IrS,107925.0,0.36,PUN,,10.348,1,0,12,2,1,0,0
14543,[FBC2017] J065940.4-560435.5,104.91833,-56.07653,G,101929.0,0.34,PUN,,12.499,1,0,0,1,1,0,0
14561,[FBC2017] J065941.0-560707.1,104.92083,-56.11864,G,116919.0,0.39,PUN,,14.212,1,0,0,1,1,0,0
14562,[FBC2017] J065941.0-560426.1,104.92083,-56.07392,G,95934.0,0.32,PUN,,12.474,1,0,0,1,1,0,0
14569,WISEA J065941.23-555620.5,104.9218,-55.93904,IrS,101929.0,0.34,PUN,,10.175,1,0,12,2,1,0,0
14578,[FBC2017] J065941.5-560104.2,104.92292,-56.01783,G,98932.0,0.33,PUN,,10.917,1,0,0,1,1,0,0
14589,[FBC2017] J065942.2-560417.6,104.92583,-56.07156,G,92936.0,0.31,PUN,,12.528,1,0,0,1,1,0,0
14594,[FBC2017] J065942.3-560821.3,104.92625,-56.13925,G,98932.0,0.33,PUN,,15.229,1,0,0,1,1,0,0
14595,[FBC2017] J065942.3-554734.6,104.92625,-55.79294,G,68952.0,0.23,PUN,,14.046,1,0,0,1,1,0,0
14612,WISEA J065942.84-560643.7,104.92851,-56.11216,IrS,74948.0,0.25,PUN,,14.129,1,0,12,2,1,0,0
14614,[FBC2017] J065943.0-560749.3,104.92917,-56.13036,G,101929.0,0.34,PUN,,14.908,1,0,0,1,1,0,0
14616,WISEA J065943.02-560023.0,104.92928,-56.00641,IrS,95934.0,0.32,PUN,,10.893,1,0,12,2,1,0,0
14618,[FBC2017] J065943.1-560405.2,104.92958,-56.06811,G,101929.0,0.34,PUN,,12.516,1,0,0,1,1,0,0
14625,WISEA J065943.26-560834.8,104.93029,-56.14302,IrS,95934.0,0.32,PUN,,15.487,1,0,12,2,1,0,0
14626,[FBC2017] J065943.3-560831.0,104.93042,-56.14194,G,101929.0,0.34,PUN,,15.442,1,0,0,1,1,0,0
14629,[FBC2017] J065943.4-560218.6,104.93083,-56.0385,G,83942.0,0.28,PUN,,11.66,1,0,0,1,1,0,0
14638,[FBC2017] J065943.6-555447.1,104.93167,-55.91308,G,98932.0,0.33,PUN,,10.736,1,0,0,1,1,0,0
14643,[FBC2017] J065943.7-555728.1,104.93208,-55.95781,G,98932.0,0.33,PUN,,10.495,1,0,0,1,1,0,0
14647,[FBC2017] J065944.1-555133.0,104.93375,-55.85917,G,95934.0,0.32,PUN,,11.933,1,0,0,1,1,0,0
14652,[FBC2017] J065944.3-560056.9,104.93458,-56.01581,G,92936.0,0.31,PUN,,11.241,1,0,0,1,1,0,0
14657,[FBC2017] J065944.5-560059.2,104.93542,-56.01644,G,95934.0,0.32,PUN,,11.28,1,0,0,1,1,0,0
14661,[FBC2017] J065944.6-555929.3,104.93583,-55.99147,G,98932.0,0.33,PUN,,10.874,1,0,0,1,1,0,0
14662,WISEA J065944.60-554837.4,104.93587,-55.81041,IrS,101929.0,0.34,PUN,,13.606,1,0,12,2,1,0,0
14664,WISEA J065944.68-555504.7,104.93617,-55.91798,IrS,107925.0,0.36,PUN,,10.824,1,0,18,3,1,0,0
14665,[FBC2017] J065944.7-554540.9,104.93625,-55.76136,G,83942.0,0.28,PUN,,15.625,1,0,0,1,1,0,0
14666,WISEA J065944.86-560222.7,104.93696,-56.03966,G,12539.0,0.041826,PUN,14.6I,11.875,4,0,26,5,1,2,1
14667,[FBC2017] J065944.9-555747.8,104.93708,-55.96328,G,80944.0,0.27,PUN,,10.679,1,0,0,1,1,0,0
14669,WISEA J065944.93-554533.6,104.93723,-55.75934,IrS,83942.0,0.28,PUN,,15.737,1,0,12,2,1,0,0
14677,[FBC2017] J065945.4-555958.4,104.93917,-55.99956,G,86940.0,0.29,PUN,,11.097,1,0,0,1,1,0,0
14681,[FBC2017] J065945.6-560452.8,104.94,-56.08133,G,83942.0,0.28,PUN,,13.255,1,0,0,1,1,0,0
14694,[FBC2017] J065946.3-555919.9,104.94292,-55.98886,G,95934.0,0.32,PUN,,11.074,1,0,0,1,1,0,0
14707,WISEA J065947.15-560605.2,104.94647,-56.10146,IrS,83942.0,0.28,PUN,,14.162,1,0,12,2,1,0,0
14713,[FBC2017] J065947.3-554612.9,104.94708,-55.77025,G,77946.0,0.26,PUN,,15.496,1,0,0,1,1,0,0
14719,WISEA J065947.50-555748.1,104.94793,-55.96338,IrS,101929.0,0.34,PUN,,11.043,1,0,12,2,1,0,0
14738,[FBC2017] J065948.4-560835.7,104.95167,-56.14325,G,95934.0,0.32,PUN,,15.987,1,0,0,1,1,0,0
14742,WISEA J065948.47-555458.3,104.95196,-55.9162,IrS,68952.0,0.23,PUN,,11.366,1,0,12,2,1,0,0
14743,[FBC2017] J065948.5-555852.7,104.95208,-55.98131,G,92936.0,0.31,PUN,,11.297,1,0,0,1,1,0,0
14755,[FBC2017] J065948.9-555423.2,104.95375,-55.90644,G,104927.0,0.35,PUN,,11.55,1,0,0,1,1,0,0
14756,WISEA J065948.90-555838.8,104.95378,-55.97745,IrS,83942.0,0.28,PUN,,11.32,1,0,12,2,1,0,0
14759,WISEA J065949.04-555725.3,104.95435,-55.95705,IrS,86940.0,0.29,PUN,,11.242,1,0,12,2,1,0,0
14760,[FBC2017] J065949.1-560826.3,104.95458,-56.14064,G,80944.0,0.27,PUN,,15.943,1,0,0,1,1,0,0
14762,[FBC2017] J065949.2-554647.7,104.955,-55.77992,G,98932.0,0.33,PUN,,15.289,1,0,0,1,1,0,0
14763,[FBC2017] J065949.3-555721.8,104.95542,-55.95606,G,98932.0,0.33,PUN,,11.276,1,0,0,1,1,0,0
14765,WISEA J065949.30-554820.6,104.95545,-55.80573,IrS,92936.0,0.31,PUN,,14.298,1,0,12,2,1,0,0
14781,WISEA J065950.25-554804.7,104.9594,-55.80133,IrS,86940.0,0.29,PUN,,14.566,1,0,12,2,1,0,0
14783,[FBC2017] J065950.3-555812.8,104.95958,-55.97022,G,98932.0,0.33,PUN,,11.464,1,0,0,1,1,0,0
14785,WISEA J065950.39-555735.5,104.96,-55.95988,IrS,83942.0,0.28,PUN,,11.437,1,0,12,2,1,0,0
14788,WISEA J065950.51-560800.1,104.9605,-56.13337,IrS,101929.0,0.34,PUN,,15.78,1,0,12,2,1,0,0
14801,[FBC2017] J065950.9-560110.5,104.96208,-56.01958,G,92936.0,0.31,PUN,,12.186,1,0,0,1,1,0,0
14802,[FBC2017] J065950.9-554934.4,104.96208,-55.82622,G,101929.0,0.34,PUN,,13.763,1,0,0,1,1,0,0
14806,WISEA J065951.03-554846.5,104.96265,-55.81293,IrS,89938.0,0.3,PUN,,14.232,1,0,12,2,1,0,0
14812,SSTSL2 J065951.43-554638.4,104.96431,-55.77734,IrS,83942.0,0.28,PUN,,15.625,1,0,2,2,1,0,0
14823,[FBC2017] J065951.8-555204.3,104.96583,-55.86786,G,95934.0,0.32,PUN,,12.68,1,0,0,1,1,0,0
14824,WISEA J065951.81-555715.9,104.96591,-55.95443,IrS,86940.0,0.29,PUN,,11.627,1,0,12,2,1,0,0
14830,[FBC2017] J065951.9-555643.8,104.96625,-55.9455,G,89938.0,0.3,PUN,,11.645,1,0,0,1,1,0,0
14831,WISEA J065951.92-555831.0,104.96635,-55.97529,IrS,95934.0,0.32,PUN,,11.723,1,0,12,2,1,0,0
14835,[FBC2017] J065952.0-555639.8,104.96667,-55.94439,G,83942.0,0.28,PUN,,11.662,1,0,0,1,1,0,0
14839,[FBC2017] J065952.1-560605.0,104.96708,-56.10139,G,104927.0,0.35,PUN,,14.7,1,0,0,1,1,0,0
14857,WISEA J065953.25-555642.0,104.97191,-55.94501,IrS,87869.0,0.2931,SUN,,11.836,1,0,18,3,1,0,0
14860,[FBC2017] J065953.4-554751.0,104.9725,-55.7975,G,86940.0,0.29,PUN,,15.056,1,0,0,1,1,0,0
14880,WISEA J065954.30-560306.6,104.97628,-56.05184,IrS,92936.0,0.31,PUN,,13.38,1,0,12,2,1,0,0
14882,WISEA J065954.39-554831.7,104.97663,-55.80881,IrS,95934.0,0.32,PUN,,14.759,1,0,14,3,1,0,0
14889,[FBC2017] J065954.8-555524.4,104.97833,-55.92344,G,92936.0,0.31,PUN,,12.168,1,0,0,1,1,0,0
14890,SSTSL2 J065954.91-555018.6,104.97881,-55.83852,IrS,98932.0,0.33,PUN,,13.859,1,0,2,2,1,0,0
14893,[FBC2017] J065955.0-555543.3,104.97917,-55.92869,G,83942.0,0.28,PUN,,12.155,1,0,0,1,1,0,0
14895,[FBC2017] J065955.1-555155.1,104.97958,-55.86531,G,77946.0,0.26,PUN,,13.166,1,0,0,1,1,0,0
14898,WISEA J065955.29-555716.7,104.98038,-55.95467,IrS,92936.0,0.31,PUN,,12.113,1,0,12,2,1,0,0
14899,[FBC2017] J065955.3-560140.2,104.98042,-56.02783,G,95934.0,0.32,PUN,,12.933,1,0,0,1,1,0,0
14906,[FBC2017] J065955.6-555813.5,104.98167,-55.97042,G,104927.0,0.35,PUN,,12.204,1,0,0,1,1,0,0
14907,WISEA J065955.63-560544.7,104.98182,-56.09576,IrS,98932.0,0.33,PUN,,14.897,1,0,12,2,1,0,0
14910,[FBC2017] J065955.9-560122.1,104.98292,-56.02281,G,116919.0,0.39,PUN,,12.909,1,0,0,1,1,0,0
14924,WISEA J065956.34-560558.7,104.98479,-56.09966,IrS,83942.0,0.28,PUN,,15.114,1,0,12,2,1,0,0
14927,WISEA J065956.45-554753.0,104.98521,-55.79807,IrS,104927.0,0.35,PUN,,15.375,1,0,12,2,1,0,0
14931,[FBC2017] J065956.8-555159.6,104.98667,-55.86656,G,92936.0,0.31,PUN,,13.356,1,0,0,1,1,0,0
14941,[FBC2017] J065957.3-560130.8,104.98875,-56.02522,G,116919.0,0.39,PUN,,13.142,1,0,0,1,1,0,0
14951,[FBC2017] J065957.8-555823.5,104.99083,-55.97319,G,116919.0,0.39,PUN,,12.526,1,0,0,1,1,0,0
14952,WISEA J065957.86-555544.0,104.99112,-55.9289,IrS,104927.0,0.35,PUN,,12.553,1,0,12,2,1,0,0
14957,WISEA J065958.05-555341.8,104.99189,-55.89495,IrS,104927.0,0.35,PUN,,12.965,1,0,12,2,1,0,0
14962,[FBC2017] J065958.2-555656.9,104.9925,-55.94914,G,92936.0,0.31,PUN,,12.521,1,0,0,1,1,0,0
14967,WISEA J065958.83-560415.1,104.99514,-56.07089,IrS,89938.0,0.3,PUN,,14.475,1,0,12,2,1,0,0
14974,WISEA J065959.21-554802.8,104.99671,-55.80078,IrS,80944.0,0.27,PUN,,15.591,1,0,12,2,1,0,0
14979,[FBC2017] J065959.4-560012.6,104.9975,-56.0035,G,107925.0,0.36,PUN,,13.053,1,0,0,1,1,0,0
14981,WISEA J065959.41-555508.2,104.99757,-55.91895,IrS,89938.0,0.3,PUN,,12.848,1,0,12,2,1,0,0
14995,WISEA J070000.40-560201.8,105.00168,-56.03384,IrS,80944.0,0.27,PUN,,13.727,1,0,12,2,1,0,0
15003,WISEA J070000.99-555640.0,105.00414,-55.94445,IrS,89938.0,0.3,PUN,,12.92,1,0,12,2,1,0,0
15006,[FBC2017] J070001.2-560410.6,105.005,-56.06961,G,98932.0,0.33,PUN,,14.726,1,0,0,1,1,0,0
15007,[FBC2017] J070001.2-560157.6,105.005,-56.03267,G,89938.0,0.3,PUN,,13.806,1,0,0,1,1,0,0
15014,[FBC2017] J070001.6-560419.8,105.00667,-56.07217,G,104927.0,0.35,PUN,,14.849,1,0,0,1,1,0,0
15015,WISEA J070001.63-555612.7,105.00682,-55.93687,IrS,87809.0,0.2929,SUN,,13.034,1,0,12,2,1,0,0
15017,WISEA J070001.80-555008.3,105.0075,-55.83566,IrS,83942.0,0.28,PUN,,14.789,1,0,14,3,1,0,0
15018,WISEA J070001.92-560226.6,105.00803,-56.04073,IrS,83942.0,0.28,PUN,,14.076,1,0,12,2,1,0,0
15021,WISEA J070002.05-560538.4,105.00857,-56.094,IrS,71950.0,0.24,PUN,,15.579,1,0,12,2,1,0,0
15026,WISEA J070002.32-555536.1,105.0097,-55.9267,IrS,92936.0,0.31,PUN,,13.188,1,0,12,2,1,0,0
15027,[FBC2017] J070002.4-555912.2,105.01,-55.98672,G,89938.0,0.3,PUN,,13.268,1,0,0,1,1,0,0
15028,[FBC2017] J070002.4-555751.1,105.01,-55.96419,G,77946.0,0.26,PUN,,13.127,1,0,0,1,1,0,0
